Marca,Modelo,Precio_usd
Chevrolet,Tracker,22737.627187283804
Renault,Duster Oroch,14334.323270843528
Audi,Q5,32060.476182440983
Renault,Duster,13077.29949546935
Chery,Tiggo 3,14500.0
Volkswagen,Taos,31638.54344194523
Jeep,Grand Cherokee,8000.0
Jeep,Commander,41762.988711337595
Audi,Q5,19800.0
Toyota,SW4,44294.07893626715
Nissan,Kicks,20400.0
Nissan,X-Trail,54838.76955267199
Ford,Ecosport,20248.72179943641
Jeep,Compass,44294.07893626715
Peugeot,3008,33747.869665727354
Ford,Territory,41754.55174392116
Fiat,Pulse,25302.465281879082
Peugeot,2008,12100.0
Hyundai,Tucson,29445.016283347115
Hyundai,Tucson,22500.0
Chevrolet,Tracker,15186.541349577308
BAIC,X35,26200.0
Chevrolet,Tracker,16000.0
Renault,Duster,19236.28570946459
Jeep,Compass,39500.0
Nissan,Kicks,30668.37655872973
Ford,Ecosport,20417.461147765047
Peugeot,2008,34338.457384877576
Ford,Kuga,25000.0
Volkswagen,Tiguan,38000.0
Honda,CR-V,12000.0
Citroën,C3 Aircross,15186.541349577308
Volkswagen,T-Cross,27757.622800060748
Chevrolet,Tracker,28938.840423198286
Ford,Ecosport,17400.0
Volkswagen,T-Cross,28348.210519210974
Nissan,Kicks,24382.83583348801
Chevrolet,Tracker,24467.20550765233
Jeep,Renegade,26900.0
Jeep,Renegade,31332.197155054586
Jeep,Compass,39569.37718306532
Peugeot,2008,13920.996237112533
Ford,Ecosport,17490.0
Ford,Ecosport,8436.967416431839
Chery,Tiggo 4 Pro,29900.0
Audi,Q2,51500.0
Jeep,Compass,35000.0
Nissan,Kicks,19826.873428614817
Peugeot,2008,16789.56515869936
Ford,Bronco Sport,32819.80324991985
Hyundai,Tucson,13900.0
Honda,CR-V,27000.0
Mercedes-Benz,Clase ML,25500.0
Ford,Ecosport,11980.49373133321
Renault,Koleos,38809.96574591229
Peugeot,2008,16789.56515869936
Ford,Ecosport,8436.967416431839
Citroën,C4 Cactus,14342.844607934125
Jeep,Renegade,19405.025057793227
Ford,Territory,39231.89848640805
Renault,Duster Oroch,16705.195484535037
Chevrolet,Trailblazer,51465.50124023421
Volkswagen,Taos,43020.09685638594
Fiat,Pulse,10546.209270539797
Ford,Ecosport,12000.0
Chevrolet,Tracker,18983.176686971634
Renault,Koleos,26576.44736176029
BMW,X1,33900.0
Renault,Captur,17000.0
Hyundai,Tucson,11000.0
Jeep,Grand Cherokee,14500.0
Renault,Duster,14342.844607934125
BMW,X4,42900.0
Ford,Ecosport,16000.0
Peugeot,2008,14200.0
Renault,Duster,14000.0
Toyota,Corolla Cross,29500.0
Toyota,RAV4,31500.0
Renault,Duster,13920.996237112533
Peugeot,2008,14600.0
BAIC,X55,45700.0
BMW,X6,76000.0
Toyota,Corolla Cross,43450.38219462396
Toyota,Corolla Cross,34940.01316166917
Renault,Duster,13077.29949546935
Toyota,Land Cruiser,33500.0
Jeep,Renegade,20333.09147360073
Peugeot,2008,20248.72179943641
Audi,Q3,21927.678315306348
Renault,Duster,15513.895685334863
Fiat,Pulse,23792.24811433778
Jeep,Grand Cherokee,67900.0
Toyota,Corolla Cross,28685.68921586825
Fiat,Pulse,26238.968665103017
Hyundai,Santa Fe,9238.479320992863
Jeep,Compass,18008.70695037376
Renault,Duster,23623.508766009145
Audi,Q3,59500.0
Audi,Q7,175000.0
Jeep,Compass,35857.11151983531
Toyota,SW4,60061.083644094964
Peugeot,2008,26323.33749557059
Peugeot,2008,12233.602753826164
Volkswagen,T-Cross,27420.144103403472
Renault,Duster,24880.532541383327
Honda,HR-V,22790.0
Jeep,Renegade,16500.0
Ford,Bronco Sport,48000.0
Lifan,X70,32566.694227426895
Toyota,Hilux SW4,65000.0
Renault,Captur,21000.0
Volkswagen,Tiguan,13499.147866290941
Jeep,Compass,11500.0
Ford,Ecosport,8500.0
Jeep,Renegade,25500.0
Nissan,Kicks,28685.68921586825
Renault,Duster,13000.0
Chevrolet,Trailblazer,49778.86708401532
Peugeot,2008,11811.754383004572
Nissan,Kicks,22779.81202436596
Honda,CR-V,14000.0
BMW,X2,42500.0
Citroën,C4 Cactus,19405.025057793227
Jeep,Compass,39101.29423080168
Chevrolet,Tracker,30000.0
BAIC,X35,28200.0
Chevrolet,Tracker,24446.956785852894
Hyundai,Tucson,24900.0
Toyota,Corolla Cross,29529.385957511433
Toyota,Corolla Cross,29529.385957511433
Nissan,Kicks,18450.0
Jeep,Compass,27900.0
Mercedes-Benz,Clase GLC,70000.0
Kia,Sportage,22779.81202436596
Ford,Ecosport,8436.967416431839
Volvo,XC40,61900.0
Peugeot,2008,25310.902249295512
Toyota,SW4,36990.0
Chevrolet,Tracker,29951.234328333023
Toyota,SW4,47000.0
Ford,Ecosport,18500.0
BMW,X1,31900.0
Volkswagen,Taos,37375.76565479304
Kia,Sportage,23000.0
Nissan,Kicks,23412.584580598348
Ford,Ecosport,17633.76811838753
BAIC,X35,27000.0
Jeep,Compass,22357.96365354437
Peugeot,2008,8394.78257934968
Renault,Duster,12655.451124647756
Mitsubishi,Outlander,55599.61527428581
BAIC,X25,20000.0
Hyundai,Tucson,57000.0
Volkswagen,Taos,30119.973676661662
Suzuki,Grand Vitara,16452.086462042083
Audi,Q5,25500.0
Hyundai,Tucson,48000.0
Dodge,Journey,12500.0
Nissan,X-Trail,53732.8518637261
BAIC,X55,38900.0
Renault,Duster,16452.086462042083
Fiat,Pulse,24880.61691105749
Ford,Ecosport,12655.451124647756
Honda,HR-V,19500.0
Citroën,C5 Aircross,34591.566407370534
Toyota,SW4,36278.9598906569
Citroën,C3 Aircross,26998.295732581882
Renault,Captur,21851.74560855846
Ford,Ecosport,16030.238091220492
Hyundai,Santa Fe,17500.0
Chevrolet,Tracker,23454.76941768051
Ford,Ecosport,14500.0
Renault,Koleos,12800.0
Nissan,Kicks,31216.7794407978
Volkswagen,T-Cross,25040.919291969694
Volkswagen,T-Cross,22357.96365354437
Ford,Ecosport,12486.71177631912
Ford,Ecosport,18500.0
Renault,Captur,18561.328316150044
Volkswagen,Taos,37122.65663230009
Jeep,Renegade,32895.73680036448
Ford,Ecosport,13330.408517962303
Toyota,Corolla Cross,32904.17292408417
Volkswagen,Taos,31638.634561193325
BMW,X1,19500.0
Hyundai,Creta,35000.0
Toyota,Corolla Cross,30373.082699154616
Volkswagen,Taos,43956.60023960988
Jeep,Wrangler,84900.0
Chevrolet,Tracker,15500.0
Nissan,Kicks,21851.74560855846
Kia,Sportage,57000.0
Honda,CR-V,14200.0
BMW,X1,15900.0
Audi,Q5,43000.0
Ford,Kuga,13490.71089887451
Toyota,RAV4,28990.0
Kia,Sorento,17717.63157450686
Chevrolet,Tracker,20670.570170258
Peugeot,2008,13456.96302920878
Volkswagen,Taos,37544.50584681842
Renault,Duster,11811.754383004572
Honda,HR-V,18500.0
Chery,Tiggo 3,13499.147866290941
Toyota,SW4,50000.0
BAIC,X35,28900.0
Toyota,RAV4,22000.0
Citroën,C4 Cactus,26913.92605841756
Peugeot,2008,30668.37655872973
Audi,Q3,55900.0
Jeep,Grand Cherokee,28000.0
Nissan,Kicks,25774.766717850936
Porsche,Cayenne,258000.0
Ford,Kuga,20990.0
Citroën,C4 Cactus,18392.588967821408
Ford,Kuga,12233.602753826164
Chevrolet,Tracker,22104.010934309772
Chevrolet,Tracker,19000.0
Renault,Duster,19500.0
Citroën,C4 Cactus,23763.562425121916
Chevrolet,Tracker,28011.49114962118
Fiat,Pulse,26913.92605841756
Citroën,C3 Aircross,24298.466159323692
Hyundai,Tucson,48000.0
Chery,Tiggo,7300.0
Audi,Q5,55000.0
Mercedes-Benz,Clase GLK,16000.0
Renault,Duster,11900.0
Citroën,C4 Cactus,15017.80200124867
Nissan,Kicks,20164.352125272093
Volkswagen,T-Cross,25302.465281879082
Toyota,SW4,28500.0
Ford,Ecosport,18139.47994532845
Volkswagen,Taos,34507.19673320622
Ford,Territory,37122.65663230009
Porsche,Cayenne,42000.0
Chevrolet,Tracker,22500.0
Jeep,Renegade,32482.324553262577
Suzuki,Jimny,12900.0
Jeep,Commander,52731.046352698984
Toyota,Hilux SW4,63277.25562323879
Peugeot,2008,12233.602753826164
Chevrolet,Tracker,25000.0
Toyota,SW4,51465.50124023421
BAIC,X35,26500.0
Peugeot,2008,34482.66962522991
Toyota,SW4,45000.0
Volkswagen,Nivus,26146.162023522265
Volkswagen,T-Cross,21092.418541079594
Toyota,Hilux SW4,21851.74560855846
Ford,Kuga,22000.0
Ford,Ecosport,24045.35713683074
Ford,Ecosport,17717.63157450686
Renault,Duster,19700.318917368342
Peugeot,2008,28036.042724802996
Chery,Tiggo,12571.081450483438
Audi,Q5,27000.0
Toyota,Corolla Cross,33326.02129490576
Ford,Ecosport,13667.887214619577
Kia,Soul,16800.0
Citroën,C3 Aircross,24045.35713683074
Mitsubishi,Montero,20000.0
Ford,Territory,37114.219664883654
Mercedes-Benz,Clase GLA,37000.0
Honda,HR-V,20400.0
Ford,Ecosport,15608.3897203989
Ford,Territory,41256.77066635169
Kia,Sorento,13077.29949546935
Fiat,Pulse,27420.144103403472
Nissan,X-Trail,45289.55672173194
BMW,X6,130000.0
Jeep,Compass,41003.66164385873
Toyota,RAV4,15500.0
Fiat,Pulse,29276.27693501848
Peugeot,2008,15900.0
Nissan,Kicks,22357.96365354437
Honda,CR-V,8500.0
Peugeot,2008,15439.650372070264
Chevrolet,Tracker,14500.0
Jeep,Renegade,18900.0
Jeep,Wrangler,32000.0
Toyota,SW4,60061.083644094964
Toyota,SW4,53996.591465163765
Peugeot,2008,16873.934832863677
D.S.,DS7 Crossback,26576.44736176029
Jeep,Renegade,18000.0
Toyota,Corolla Cross,30373.082699154616
Chevrolet,Tracker,30794.931069976206
Ford,Bronco Sport,30000.0
Renault,Duster,15186.541349577308
Nissan,X-Terra,11800.0
Ford,Ecosport,15700.0
Jeep,Renegade,35848.67455241888
Ford,Ecosport,17633.261900342543
Volkswagen,Nivus,22779.81202436596
Subaru,Outback,10000.0
Volkswagen,Tiguan,10124.360899718205
Renault,Duster Oroch,14764.692978755716
Volkswagen,Taos,37544.50500312168
Citroën,C3 Aircross,24382.83583348801
Jeep,Compass,28601.31954170393
Hyundai,Tucson,14342.844607934125
Honda,CR-V,17000.0
Nissan,Kicks,20500.0
Hyundai,Tucson,24467.20550765233
Jeep,Renegade,26576.44736176029
Peugeot,2008,18983.176686971634
Mitsubishi,Montero,11300.0
Hyundai,Creta,22611.072676037325
BAIC,X55,38900.0
Hyundai,Tucson,58000.0
Renault,Captur,20206.45259268009
Volkswagen,Nivus,31216.695071123635
Honda,CR-V,13499.0
Chevrolet,Tracker,16030.238091220492
Volkswagen,Taos,31059.008150110523
Toyota,Corolla Cross,35000.0
Ford,Territory,29529.385957511433
Toyota,Corolla Cross,38000.0
Volkswagen,Nivus,28000.0
Peugeot,2008,12064.863405497528
Chevrolet,Tracker,27922.143664681167
Ford,Ecosport,14500.0
Honda,HR-V,19500.0
Volkswagen,Taos,32482.324553262577
Honda,HR-V,21936.115282722778
Audi,Q3,19800.0
Volkswagen,Nivus,21930.0
Audi,q5 sportback,108000.0
Volkswagen,Taos,37755.433407016186
Renault,Duster,11500.0
Volkswagen,Tiguan,17717.63157450686
Citroën,C3 Aircross,25943.674805527902
Ford,Ecosport,20154.227764372376
Honda,HR-V,20248.72179943641
Chevrolet,Tracker,22864.18169853028
Jeep,Renegade,26576.44736176029
Porsche,Cayenne,26000.0
Jeep,Renegade,19826.873428614817
BMW,X3,30000.0
Jeep,Compass,26070.229316774377
Chevrolet,Tracker,29963.889779457673
Peugeot,2008,16789.56515869936
Honda,CR-V,18500.0
Chevrolet,Tracker,11000.0
Chery,Tiggo 3,15650.574557481059
Jeep,Compass,14500.0
Jeep,Commander,40489.00663145639
Chevrolet,Trailblazer,49313.31353458313
Nissan,Kicks,24467.20550765233
Fiat,Pulse,24467.20550765233
Ford,Ecosport,9111.924809746384
Peugeot,2008,19900.0
Chevrolet,Tracker,22526.703001873007
BAIC,X55,37900.0
Volkswagen,T-Cross,32819.80324991985
Ford,Ecosport,16000.0
Renault,Captur,15800.0
Volkswagen,T-Cross,27420.144103403472
Toyota,Hilux SW4,27000.0
Audi,Q5,18500.0
Mercedes-Benz,Clase GLC,49800.0
Chevrolet,Tracker,15524.020046234582
Audi,Q7,23000.0
Jeep,Compass,10800.0
Toyota,Corolla Cross,34591.566407370534
Citroën,C4 Cactus,20670.570170258
BMW,X5,26000.0
Nissan,Kicks,28263.840845046656
Ford,Territory,38810.050115586455
Peugeot,2008,13077.29949546935
Jeep,Renegade,22999.0
Ford,Bronco Sport,33500.0
Jeep,Compass,40497.44359887282
Renault,Duster,11389.90601218298
Peugeot,2008,33663.49999156303
Ford,Ecosport,17717.63157450686
Ford,Ecosport,13330.408517962303
Nissan,X-Terra,15608.3897203989
Toyota,RAV4,68880.0
Honda,CR-V,13499.0
Volkswagen,Taos,40075.59522805123
Citroën,C4 Cactus,17990.0
Nissan,Kicks,26913.92605841756
Peugeot,2008,29866.864654168705
Chevrolet,Tracker,29487.201120429272
Nissan,Kicks,27841.992474225066
Ford,Territory,40379.32605504277
Suzuki,Grand Vitara,20000.0
Fiat,Pulse,28516.949867539613
Fiat,Pulse,21514.266911901188
Chevrolet,Tracker,26576.44736176029
Volkswagen,Taos,31582.775087322614
Ford,Kuga,14500.0
Renault,Captur,16958.304507027995
Jeep,Compass,42100.46740799487
Ford,Ecosport,8800.0
Renault,Duster Oroch,14342.844607934125
Volkswagen,Tiguan,18500.0
Peugeot,3008,26576.44736176029
Jeep,Compass,33494.76233062788
Honda,HR-V,20999.0
Volkswagen,Tiguan Allspace,23623.508766009145
Ford,Ecosport,14764.692978755716
BMW,X1,26900.0
Peugeot,2008,15186.541349577308
Chevrolet,Tracker,10546.209270539797
Ford,Territory,31132.409766633482
Fiat,Pulse,25226.532575131194
Nissan,Kicks,24889.053878473922
Peugeot,2008,11811.754383004572
Ford,Ecosport,17295.783203685267
Chevrolet,Blazer,13077.29949546935
Jeep,Compass,24387.054317196227
Jeep,Renegade,34591.566407370534
Ford,Ecosport,12655.451124647756
Jeep,Renegade,35679.935204090245
JAC,S2,12655.451124647756
Honda,HR-V,27999.0
Peugeot,2008,15102.17167541299
Alfa Romeo,Stelvio,72800.0
Chevrolet,Spin,14342.844607934125
Chery,Tiggo 3,16800.0
Peugeot,2008,17042.674181192313
Jeep,Wrangler,134000.0
Jeep,Compass,33326.02129490576
Ford,Bronco Sport,37122.65663230009
Peugeot,2008,33326.02129490576
Jeep,Grand Cherokee,9800.0
Volkswagen,Taos,35435.26314901372
Nissan,X-Trail,56651.958220137356
Mitsubishi,Montero,21000.0
Ford,Ecosport,7593.270674788654
Jeep,Compass,42606.68545298078
Renault,Duster,13077.29949546935
BAIC,X35,9900.0
Renault,Duster,13499.147866290941
Ford,Ecosport,21514.266911901188
Toyota,RAV4,14900.0
Citroën,C4 Cactus,17900.0
Citroën,C3 Aircross,25226.532575131194
Honda,HR-V,22500.0
Volkswagen,T-Cross,26146.162023522265
Toyota,Corolla Cross,31912.997992001754
Chevrolet,Tracker,27337.461822722442
Chevrolet,Tracker,23218.53433002042
Jeep,Commander,49356.25938612625
Citroën,C4 Cactus,19826.873428614817
Chevrolet,Tracker,23201.660395187555
Nissan,Kicks,22695.442350201643
Nissan,Kicks,30027.16703508091
Peugeot,2008,15355.280697905944
Honda,HR-V,19000.0
Jeep,Commander,43787.86089128124
Peugeot,2008,21514.266911901188
Peugeot,2008,16000.0
Chevrolet,Tracker,29131.16109545585
Nissan,Kicks,31000.0
Honda,HR-V,20670.570170258
Jeep,Grand Cherokee,45000.0
Renault,Duster,11381.469044766549
Suzuki,Grand Vitara,22900.0
Renault,Duster,12233.602753826164
Mercedes-Benz,ML,39500.0
Chery,Tiggo,13667.887214619577
Ford,Territory,39231.89848640805
Chevrolet,Tracker,9280.664158075022
Hyundai,Tucson,9280.664158075022
Chery,Tiggo 3,12900.0
Ford,Ecosport,13077.29949546935
Jeep,Compass,27850.0
Ford,Ecosport,16198.97743954913
Peugeot,2008,16000.0
Fiat,Pulse,27841.992474225066
Chevrolet,Tracker,26492.07684389923
Chevrolet,Tracker,16873.933989166933
Peugeot,2008,33326.02129490576
Jeep,Commander,44294.07893626715
BMW,X6,64000.0
Nissan,Kicks,25732.66625044294
Chevrolet,Tracker,21936.115282722778
Chevrolet,Trailblazer,49271.04601522029
Ford,Ecosport,13499.147866290941
Peugeot,2008,20923.67919275096
Fiat,Pulse,30373.082699154616
Citroën,C4 Cactus,14342.844607934125
Toyota,Corolla Cross,32060.476182440983
BMW,X6,69900.0
Toyota,RAV4,12866.375310058553
Ford,Explorer,8000.0
Renault,Captur,17717.63157450686
Jeep,Grand Cherokee,25900.0
Renault,Duster,24889.053878473922
Ford,Ecosport,13499.147866290941
Chevrolet,Tracker,18139.47994532845
BMW,X2,51900.0
Honda,CR-V,4000.0
Audi,Q3,33900.0
Volkswagen,T-Cross,26998.295732581882
Volkswagen,Taos,34169.71803654894
Kia,Sportage,14900.0
Ford,Kuga,11500.0
Audi,Q2,47900.0
Ford,Territory,34500.0
Chevrolet,Tracker,26888.615156168267
Citroën,C4 Cactus,17500.0
Jeep,Commander,41324.26640568314
Jeep,Compass,38388.20174476486
Jeep,Grand Cherokee,42500.0
Ford,Kuga,16900.0
Renault,Duster,13077.29949546935
Toyota,Corolla Cross,30373.082699154616
Toyota,SW4,39900.0
Jeep,Compass,24000.0
Kia,Sportage,28668.815281035386
Kia,Soul,12992.92982130503
Nissan,Kicks,21092.418541079594
Isuzu,Trooper,3900.0
Renault,Duster,13000.0
Honda,CR-V,10500.0
Audi,Q3,69000.0
Peugeot,2008,15608.3897203989
Ford,Ecosport,11643.015034675936
Jeep,Wrangler,85000.0
Volkswagen,Tiguan,47246.933162344125
Jeep,Compass,37291.395980628724
Renault,Koleos,11558.645360511618
Ford,Kuga,19405.025057793227
Volkswagen,Nivus,31976.106508276665
Jeep,Grand Cherokee,30000.0
Chevrolet,Tracker,18983.176686971634
Nissan,Kicks,31216.61070144947
Jeep,Renegade,33267.080640534565
Kia,Sportage,55900.0
Peugeot,2008,29529.385957511433
Renault,Captur,15608.3897203989
Ford,Ecosport,15861.498742891856
Nissan,Kicks,19500.0
Toyota,Hilux SW4,44000.0
Peugeot,2008,28516.949867539613
BMW,X3,11500.0
Toyota,Corolla Cross,74000.0
Volkswagen,Nivus,23828.52707422844
Renault,Duster Oroch,15500.0
Renault,Duster,25310.902249295512
Volkswagen,Taos,30794.930226279466
Honda,HR-V,14764.692978755716
Jeep,Renegade,20000.0
Peugeot,2008,17295.783203685267
Jeep,Wrangler,35000.0
Fiat,Pulse,24467.20550765233
BMW,X5,37000.0
Volkswagen,Taos,20670.570170258
Nissan,Kicks,20754.939844422322
Fiat,Pulse,23454.76941768051
Hyundai,Tucson,12233.602753826164
Citroën,C4 Cactus,24045.35713683074
Volkswagen,Nivus,24458.7685402359
Renault,Koleos,42598.24848556435
Renault,Duster,16241.162276631288
Toyota,SW4,35500.0
Peugeot,2008,15945.868417056174
Renault,Koleos,12571.081450483438
Volkswagen,T-Cross,31682.500042184838
Jeep,Commander,42176.400114742755
BMW,X4,55900.0
Chevrolet,Tracker,22357.96365354437
Honda,CR-V,21000.0
Nissan,Kicks,31963.45105715202
Peugeot,2008,13077.29949546935
Mercedes-Benz,Clase GLC,49000.0
Toyota,Corolla Cross,41000.0
BMW,X1,33900.0
Chevrolet,Tracker,13700.0
Ford,Ecosport,16873.934832863677
Chevrolet,Tracker,14342.844607934125
Nissan,Kicks,22900.0
Ford,Ecosport,10124.360899718205
Renault,Duster,9500.0
Jeep,Compass,24467.20550765233
Hyundai,Tucson,22695.442350201643
Porsche,Macan,90000.0
Ford,Ecosport,10000.0
Ford,Ecosport,13077.29949546935
Volkswagen,Taos,33747.869665727354
Chevrolet,Tracker,15186.541349577308
Chery,Tiggo,10115.923932301774
Renault,Captur,21500.0
Volkswagen,Taos,37122.65663230009
Toyota,Corolla Cross,41088.03131802305
Renault,Duster,11389.90601218298
Nissan,X-Trail,9000.0
Citroën,C4 Cactus,19500.0
Peugeot,2008,13900.0
Toyota,Corolla Cross,34200.0
Land Rover,Evoque,37000.0
BMW,X5,24700.0
Ford,Ecosport,23201.660395187555
Toyota,Land Cruiser,36900.0
Peugeot,2008,14764.692978755716
Fiat,Pulse,23876.617788502102
Chery,Tiggo,12739.820798812076
Ford,Ecosport,12317.12873124884
Nissan,Kicks,29000.0
Chevrolet,Trailblazer,37881.98369977895
Volkswagen,Tiguan,18139.47994532845
BMW,X1,89900.0
Audi,Q2,57000.0
Ford,Ecosport,17717.63157450686
Nissan,Kicks,20754.939844422322
Renault,Duster,17717.63157450686
Chevrolet,Tracker,30794.931069976206
Daihatsu,Terios,5905.877191502286
Volkswagen,Taos,42184.83708215919
Jeep,Compass,37957.91640652684
Toyota,RAV4,43028.533823802376
Citroën,C4 Cactus,26576.44736176029
Fiat,Pulse,26998.295732581882
Citroën,C4 Cactus,15186.541349577308
Renault,Duster,12528.896613401279
Kia,Sorento,19000.0
Renault,Duster,17717.63157450686
Chevrolet,Tracker,24889.053878473922
Jeep,Compass,38388.20174476486
Peugeot,2008,24889.053878473922
Jeep,Compass,32482.324553262577
Ford,Ecosport,15102.17167541299
Hyundai,Tucson,18500.0
Toyota,Hilux SW4,41000.0
Ford,Ecosport,16873.934832863677
BMW,X1,39900.0
Chevrolet,Tracker,14500.0
Porsche,Cayenne,43900.0
Chevrolet,Tracker,18000.0
Kia,Sportage,48000.0
Ford,Bronco Sport,34000.0
Renault,Duster,17295.783203685267
Mercedes-Benz,Clase GLA,32000.0
Renault,Duster,12908.475777466547
Hyundai,Tucson,8000.0
Porsche,Cayenne,68000.0
Jeep,Grand Cherokee,56000.0
Ford,Ecosport,23201.660395187555
Chery,Tiggo 5,16452.086462042083
Ford,Ecosport,23201.660395187555
Volkswagen,Taos,31427.703626208597
Dodge,Journey,22000.0
Ford,Ecosport,13900.0
Honda,HR-V,19500.0
Toyota,SW4,37000.0
Volkswagen,Nivus,23623.508766009145
Chevrolet,Tracker,25310.05855255387
Toyota,Corolla Cross,35350.8934748494
Toyota,SW4,34000.0
Mercedes-Benz,Clase GLA,35000.0
Toyota,Hilux SW4,38490.0
Volkswagen,Touareg,42900.0
Citroën,C4 Cactus,14500.0
Ford,Ecosport,12400.0
Volkswagen,Nivus,25310.90140559877
Volkswagen,Taos,33326.02129490576
Volkswagen,T-Cross,24298.466159323692
Jeep,Compass,35900.0
Ford,Kuga,42000.0
Chevrolet,Tracker,9027.555135582066
Audi,Q3,76000.0
Fiat,Pulse,14342.844607934125
Ford,Territory,30373.082699154616
Honda,HR-V,38810.050115586455
Ford,Ecosport,19800.0
Jeep,Compass,37957.91640652684
Ford,Ecosport,13077.29949546935
Volkswagen,Taos,37966.35337394327
Toyota,Corolla Cross,39000.0
Volkswagen,T-Cross,33579.13031739872
Renault,Duster,16030.238091220492
Audi,Q5,88000.0
BMW,X1,11811.754383004572
Renault,Duster Oroch,18561.328316150044
Jeep,Compass,25732.750620117105
Peugeot,2008,16900.0
Dodge,Journey,15500.0
Peugeot,2008,14950.0
Chevrolet,Tracker,20248.72179943641
Nissan,Kicks,26500.0
Jeep,Compass,38388.20174476486
Chevrolet,Tracker,12900.0
Chevrolet,Blazer,12000.0
Ford,Ecosport,6749.573933145471
BMW,X1,16999.0
Chevrolet,Trailblazer,39653.746857229635
Jeep,Compass,25226.532575131194
Volkswagen,T-Cross,20164.352125272093
Chevrolet,Tracker,11000.0
Toyota,Hilux SW4,43000.0
Mercedes-Benz,Clase GLA,30500.0
Volkswagen,Tiguan,13500.0
Toyota,Corolla Cross,31990.0
Ford,Ecosport,9280.664158075022
Peugeot,208,39500.0
Mercedes-Benz,Clase GLK,19700.0
Renault,Duster Oroch,15355.280697905944
BMW,X1,37000.0
Ford,Ecosport,11980.49373133321
Chevrolet,Tracker,15200.0
Jeep,Renegade,23000.0
Renault,Duster,11000.0
Honda,Pilot,20000.0
Volkswagen,T-Cross,31000.0
Volkswagen,Taos,33747.869665727354
Jeep,Renegade,32819.80324991985
BMW,X1,34900.0
Nissan,Kicks,24467.20550765233
Ford,Ecosport,14500.0
Fiat,Pulse,26154.5989909387
Jeep,Compass,24889.053878473922
Ford,Ecosport,19000.0
Citroën,C4 Cactus,19950.0
Nissan,Kicks,18561.328316150044
Volkswagen,Tiguan,36700.808261478494
Toyota,Hilux SW4,56000.0
Jeep,Compass,26913.92605841756
Volkswagen,Tiguan,21999.0
Chery,Tiggo 3,15700.0
Chevrolet,Tracker,27337.461822722442
Citroën,C4 Cactus,14342.844607934125
Volkswagen,Taos,32060.476182440983
Hyundai,Santa Fe,31216.7794407978
Chevrolet,Tracker,23736.56328569259
Volkswagen,Tiguan,16900.0
Ford,Ecosport,6580.834584816834
Honda,HR-V,26000.0
Ford,Ecosport,19320.65538362891
Renault,Duster,15945.868417056174
Ford,Ecosport,18139.47994532845
Volkswagen,Taos,36700.808261478494
Renault,Captur,15803.477717969054
Volkswagen,T-Cross,24467.20550765233
